date,team_1,team_2,winner,target,team_1_win_rate,team_2_win_rate,win_rate_difference,team_1_recent_win_rate,team_2_recent_win_rate,recent_form_difference,team_1_h2h_win_rate,team_2_h2h_win_rate,h2h_difference,team_1_won_toss,team_1_batted_first,toss_winner,toss_decision,venue,city,team_1_venue_win_rate,team_2_venue_win_rate,venue_win_rate_difference,team_1_city_win_rate,team_2_city_win_rate,city_win_rate_difference,team_1_toss_and_bat
2018-05-12,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,1,0.41935483870967744,0.47468354430379744,-0.05532870559412001,0.4,0.2,0.2,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0,1,Royal Challengers Bangalore,field,Arun Jaitley Stadium,Delhi,0.5,0.5,0.0,0.423728813559322,0.7142857142857143,-0.2905569007263923,0
2018-05-12,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,0,0.5222929936305732,0.47435897435897434,0.047934019271598904,0.4,0.4,0.0,0.6363636363636364,0.36363636363636365,0.2727272727272727,0,1,Kings XI Punjab,field,Holkar Cricket Stadium,Indore,0.5,0.6666666666666666,-0.16666666666666663,0.5,0.6666666666666666,-0.16666666666666663,0
2018-05-13,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,1,0.5813953488372093,0.6099290780141844,-0.028533729176975053,1.0,0.4,0.6,0.2857142857142857,0.7142857142857143,-0.4285714285714286,0,1,Chennai Super Kings,field,Maharashtra Cricket Association Stadium,Pune,0.5,0.75,-0.25,0.5,0.6666666666666666,-0.16666666666666663,0
2018-05-13,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,1,0.5748502994011976,0.528,0.04685029940119756,0.8,0.4,0.4,0.5882352941176471,0.4117647058823529,0.17647058823529416,0,1,Rajasthan Royals,field,Wankhede Stadium,Mumbai,0.6206896551724138,0.3333333333333333,0.2873563218390805,0.6438356164383562,0.4166666666666667,0.2271689497716895,0
2018-05-14,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,1,0.4713375796178344,0.4779874213836478,-0.006649841765813402,0.2,0.4,-0.2,0.5714285714285714,0.42857142857142855,0.14285714285714285,0,1,Royal Challengers Bangalore,field,Holkar Cricket Stadium,Indore,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,0
2018-05-15,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,1,0.5317460317460317,0.5253164556962026,0.006429576049829189,0.6,0.6,0.0,0.5,0.5,0.0,0,1,Kolkata Knight Riders,field,Eden Gardens,Kolkata,0.16666666666666666,0.625,-0.45833333333333337,0.16666666666666666,0.625,-0.45833333333333337,0
2018-05-16,Mumbai Indians,Kings XI Punjab,Mumbai Indians,0,0.5714285714285714,0.46835443037974683,0.10307414104882456,0.6,0.2,0.39999999999999997,0.5238095238095238,0.47619047619047616,0.04761904761904767,0,1,Kings XI Punjab,field,Wankhede Stadium,Mumbai,0.6101694915254238,0.5555555555555556,0.05461393596986819,0.6351351351351351,0.45454545454545453,0.18058968058968056,0
2018-05-17,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,0,0.48125,0.5747126436781609,-0.09346264367816087,0.6,0.8,-0.20000000000000007,0.4,0.6,-0.19999999999999996,0,1,Sunrisers Hyderabad,field,M.Chinnaswamy Stadium,Bengaluru,0.5714285714285714,0.5,0.0714285714285714,0.5714285714285714,0.5,0.0714285714285714,0
2018-05-18,Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,0,0.4166666666666667,0.6126760563380281,-0.19600938967136144,0.2,0.6,-0.39999999999999997,0.29411764705882354,0.7058823529411765,-0.411764705882353,0,1,Chennai Super Kings,field,Arun Jaitley Stadium,Delhi,0.4,0.5,-0.09999999999999998,0.4166666666666667,0.8333333333333334,-0.4166666666666667,0
2018-05-19,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,0,0.5275590551181102,0.484472049689441,0.04308700542866917,0.6,0.6,0.0,0.5,0.5,0.0,1,1,Rajasthan Royals,bat,Sawai Mansingh Stadium,Jaipur,0.717948717948718,0.6,0.11794871794871797,0.717948717948718,0.6,0.11794871794871797,1
2018-05-19,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,1,0.5681818181818182,0.5283018867924528,0.03987993138936541,0.6,0.6,0.0,0.38461538461538464,0.6153846153846154,-0.23076923076923078,1,1,Sunrisers Hyderabad,bat,Rajiv Gandhi International Stadium,Hyderabad,0.8333333333333334,0.5,0.33333333333333337,0.6857142857142857,0.6666666666666666,0.01904761904761909,1
2018-05-20,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,1,0.46540880503144655,0.6083916083916084,-0.1429828033601619,0.2,0.4,-0.2,0.4117647058823529,0.5882352941176471,-0.17647058823529416,0,1,Chennai Super Kings,field,Maharashtra Cricket Association Stadium,Pune,0.0,0.8,-0.8,0.16666666666666666,0.7142857142857143,-0.5476190476190477,0
2018-05-20,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,0,0.42038216560509556,0.5739644970414202,-0.1535823314363246,0.4,0.8,-0.4,0.47619047619047616,0.5238095238095238,-0.04761904761904767,1,1,Delhi Daredevils,bat,Arun Jaitley Stadium,Delhi,0.5,0.5,0.0,0.4262295081967213,0.3333333333333333,0.09289617486338797,1
2018-05-22,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,1,0.5617977528089888,0.6111111111111112,-0.049313358302122356,0.4,0.6,-0.19999999999999996,0.25,0.75,-0.5,0,1,Chennai Super Kings,field,Wankhede Stadium,Mumbai,0.25,0.45454545454545453,-0.20454545454545453,0.4,0.5294117647058824,-0.12941176470588234,0
2018-05-23,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,0,0.53125,0.53125,0.0,0.6,0.8,-0.20000000000000007,0.5333333333333333,0.4666666666666667,0.06666666666666665,0,1,Rajasthan Royals,field,Eden Gardens,Kolkata,0.6307692307692307,0.14285714285714285,0.4879120879120879,0.6307692307692307,0.14285714285714285,0.4879120879120879,0
2018-05-25,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,0,0.5555555555555556,0.5341614906832298,0.021394064872325758,0.2,0.8,-0.6000000000000001,0.35714285714285715,0.6428571428571429,-0.28571428571428575,0,1,Kolkata Knight Riders,field,Eden Gardens,Kolkata,0.16666666666666666,0.6363636363636364,-0.4696969696969697,0.16666666666666666,0.6363636363636364,-0.4696969696969697,0
2018-05-27,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,1,0.5604395604395604,0.6137931034482759,-0.05335354300871542,0.2,0.6,-0.39999999999999997,0.2222222222222222,0.7777777777777778,-0.5555555555555556,0,1,Chennai Super Kings,field,Wankhede Stadium,Mumbai,0.2,0.5,-0.3,0.3333333333333333,0.5555555555555556,-0.22222222222222227,0
2019-03-23,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,1,0.48148148148148145,0.6164383561643836,-0.13495687468290213,0.6,0.8,-0.20000000000000007,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0,1,Chennai Super Kings,field,MA Chidambaram Stadium,Chennai,0.5,1.0,-0.5,0.25,0.723404255319149,-0.473404255319149,0
2019-03-24,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,1,0.5543478260869565,0.5308641975308642,0.023483628556092317,0.2,0.8,-0.6000000000000001,0.4,0.6,-0.19999999999999996,0,1,Kolkata Knight Riders,field,Eden Gardens,Kolkata,0.2857142857142857,0.6268656716417911,-0.3411513859275054,0.2857142857142857,0.6268656716417911,-0.3411513859275054,0
2019-03-24,Delhi Capitals,Mumbai Indians,Delhi Capitals,0,0.5,0.5705882352941176,-0.07058823529411762,0.5,0.6,-0.09999999999999998,0.5,0.5,0.0,0,1,Mumbai Indians,field,Wankhede Stadium,Mumbai,0.5,0.6166666666666667,-0.1166666666666667,0.5,0.64,-0.14,0
2019-03-25,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,0,0.4625,0.5271317829457365,-0.06463178294573646,0.0,0.6,-0.6,0.375,0.625,-0.25,0,1,Rajasthan Royals,field,Sawai Mansingh Stadium,Jaipur,0.0,0.725,-0.725,0.0,0.725,-0.725,0
2019-03-26,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,1,1.0,0.6190476190476191,0.38095238095238093,1.0,0.8,0.19999999999999996,0.5,0.5,0.0,1,1,Delhi Capitals,bat,Arun Jaitley Stadium,Delhi,0.5,0.0,0.5,0.5,0.7142857142857143,-0.2142857142857143,1
2019-03-27,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,0,0.5337423312883436,0.4658385093167702,0.06790382197157341,0.8,0.2,0.6000000000000001,0.6521739130434783,0.34782608695652173,0.30434782608695654,0,1,Kings XI Punjab,field,Eden Gardens,Kolkata,0.6323529411764706,0.3,0.3323529411764706,0.6323529411764706,0.3,0.3323529411764706,0
2019-03-28,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,0,0.5672514619883041,0.4785276073619632,0.08872385462634091,0.4,0.6,-0.19999999999999996,0.6086956521739131,0.391304347826087,0.2173913043478261,0,1,Royal Challengers Bangalore,field,M.Chinnaswamy Stadium,Bengaluru,0.0,0.625,-0.625,0.0,0.625,-0.625,0
2019-03-29,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,1,0.5230769230769231,0.5483870967741935,-0.0253101736972704,0.4,0.2,0.2,0.4444444444444444,0.5555555555555556,-0.11111111111111116,1,1,Rajasthan Royals,bat,Rajiv Gandhi International Stadium,Hyderabad,0.0,0.7142857142857143,-0.7142857142857143,0.4,0.6666666666666666,-0.2666666666666666,1
2019-03-30,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,1,0.5697674418604651,0.46296296296296297,0.10680447889750216,0.4,0.2,0.2,0.5454545454545454,0.45454545454545453,0.09090909090909088,0,1,Kings XI Punjab,field,Punjab Cricket Association IS Bindra Stadium,Chandigarh,0.5,1.0,-0.5,0.5714285714285714,0.5102040816326531,0.061224489795918324,0
2019-03-31,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,0,0.5531914893617021,0.47560975609756095,0.0775817332641412,0.4,0.4,0.0,0.5454545454545454,0.45454545454545453,0.09090909090909088,0,1,Royal Challengers Bangalore,field,Rajiv Gandhi International Stadium,Hyderabad,0.75,0.0,0.75,0.6756756756756757,0.25,0.42567567567567566,0
2019-03-31,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,0,0.6216216216216216,0.5190839694656488,0.10253765215597277,1.0,0.2,0.8,0.631578947368421,0.3684210526315789,0.2631578947368421,0,1,Rajasthan Royals,field,MA Chidambaram Stadium,Chennai,1.0,0.5,0.5,0.7291666666666666,0.16666666666666666,0.5625,0
2019-04-01,Kings XI Punjab,Delhi Capitals,Kings XI Punjab,0,0.4662576687116564,0.5,-0.033742331288343586,0.4,0.5,-0.09999999999999998,0.5,0.5,0.0,0,1,Delhi Capitals,field,Punjab Cricket Association IS Bindra Stadium,Chandigarh,1.0,0.5,0.5,0.52,0.5,0.020000000000000018,0
2019-04-02,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,1,0.4727272727272727,0.5151515151515151,-0.04242424242424242,0.2,0.2,0.0,0.47058823529411764,0.5294117647058824,-0.05882352941176472,0,1,Rajasthan Royals,field,Sawai Mansingh Stadium,Jaipur,0.5,0.7073170731707317,-0.20731707317073167,0.5,0.7073170731707317,-0.20731707317073167,0
2019-04-03,Mumbai Indians,Chennai Super Kings,Mumbai Indians,0,0.5664739884393064,0.6241610738255033,-0.057687085386196935,0.4,1.0,-0.6,0.5416666666666666,0.4583333333333333,0.08333333333333331,0,1,Chennai Super Kings,field,Wankhede Stadium,Mumbai,0.6065573770491803,0.5384615384615384,0.0680958385876419,0.631578947368421,0.5789473684210527,0.05263157894736836,0
2019-04-04,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,1,0.3333333333333333,0.5578947368421052,-0.2245614035087719,0.3333333333333333,0.6,-0.26666666666666666,0.5,0.5,0.0,0,1,Sunrisers Hyderabad,field,Arun Jaitley Stadium,Delhi,0.0,1.0,-1.0,0.0,0.7142857142857143,-0.7142857142857143,0
2019-04-05,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,1,0.46987951807228917,0.5365853658536586,-0.0667058477813694,0.0,0.8,-0.8,0.4090909090909091,0.5909090909090909,-0.18181818181818182,0,1,Kolkata Knight Riders,field,M.Chinnaswamy Stadium,Bengaluru,0.5555555555555556,1.0,-0.4444444444444444,0.5555555555555556,1.0,-0.4444444444444444,0
2019-04-06,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,0,0.62,0.4695121951219512,0.1504878048780488,0.8,0.6,0.20000000000000007,0.6111111111111112,0.3888888888888889,0.22222222222222227,1,1,Chennai Super Kings,bat,MA Chidambaram Stadium,Chennai,1.0,0.5,0.5,0.7346938775510204,0.25,0.48469387755102045,1
2019-04-06,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,0,0.5689655172413793,0.5625,0.006465517241379337,0.4,0.6,-0.19999999999999996,0.4166666666666667,0.5833333333333334,-0.16666666666666669,0,1,Sunrisers Hyderabad,field,Rajiv Gandhi International Stadium,Hyderabad,0.0,0.7777777777777778,-0.7777777777777778,0.5555555555555556,0.6842105263157895,-0.1286549707602339,0
2019-04-07,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,1,0.46706586826347307,0.25,0.21706586826347307,0.0,0.25,-0.25,0.5,0.5,0.0,0,1,Delhi Capitals,field,M.Chinnaswamy Stadium,Bengaluru,0.5,0.5,0.0,0.5,0.5,0.0,0
2019-04-07,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,1,0.518796992481203,0.5393939393939394,-0.02059694691273639,0.2,0.8,-0.6000000000000001,0.4375,0.5625,-0.125,0,1,Kolkata Knight Riders,field,Sawai Mansingh Stadium,Jaipur,0.7142857142857143,0.4,0.3142857142857143,0.7142857142857143,0.4,0.3142857142857143,0
2019-04-08,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,1,0.5567010309278351,0.4666666666666667,0.0900343642611684,0.6,0.6,0.0,0.75,0.25,0.5,0,1,Kings XI Punjab,field,Punjab Cricket Association IS Bindra Stadium,Chandigarh,0.0,1.0,-1.0,0.8,0.5294117647058824,0.2705882352941177,0
2019-04-09,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,1,0.5421686746987951,0.6225165562913907,-0.08034788159259554,0.8,0.8,0.0,0.3888888888888889,0.6111111111111112,-0.22222222222222227,0,1,Chennai Super Kings,field,MA Chidambaram Stadium,Chennai,0.0,1.0,-1.0,0.25,0.74,-0.49,0
2019-04-10,Kings XI Punjab,Mumbai Indians,Mumbai Indians,1,0.46987951807228917,0.5714285714285714,-0.10154905335628223,0.6,0.6,0.0,0.4782608695652174,0.5217391304347826,-0.04347826086956519,0,1,Mumbai Indians,field,Wankhede Stadium,Mumbai,0.5,0.6129032258064516,-0.11290322580645162,0.4166666666666667,0.6363636363636364,-0.21969696969696967,0
2019-04-11,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,1,0.5149253731343284,0.625,-0.1100746268656716,0.2,0.8,-0.6000000000000001,0.35,0.65,-0.30000000000000004,0,1,Chennai Super Kings,field,Sawai Mansingh Stadium,Jaipur,0.6976744186046512,0.4,0.29767441860465116,0.6976744186046512,0.4,0.29767441860465116,0
2019-04-12,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,1,0.5389221556886228,0.4,0.13892215568862276,0.8,0.4,0.4,0.5,0.5,0.0,0,1,Delhi Capitals,field,Eden Gardens,Kolkata,0.6376811594202898,0.5,0.1376811594202898,0.6376811594202898,0.5,0.1376811594202898,0
2019-04-13,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,1,0.46706586826347307,0.4642857142857143,0.0027801539777587703,0.6,0.0,0.6,0.5454545454545454,0.45454545454545453,0.09090909090909088,0,1,Royal Challengers Bangalore,field,Punjab Cricket Association IS Bindra Stadium,Chandigarh,1.0,0.5,0.5,0.5384615384615384,0.5,0.038461538461538436,0
2019-04-13,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,1,0.5738636363636364,0.5111111111111111,0.06275252525252528,0.8,0.2,0.6000000000000001,0.5555555555555556,0.4444444444444444,0.11111111111111116,0,1,Rajasthan Royals,field,Wankhede Stadium,Mumbai,0.6190476190476191,0.42857142857142855,0.19047619047619052,0.6410256410256411,0.46153846153846156,0.17948717948717952,0
2019-04-14,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,0,0.5,0.5510204081632653,-0.05102040816326525,0.4,0.6,-0.19999999999999996,0.0,1.0,-1.0,0,1,Sunrisers Hyderabad,field,Rajiv Gandhi International Stadium,Hyderabad,0.5,0.7,-0.19999999999999996,0.5,0.6666666666666666,-0.16666666666666663,0
2019-04-14,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,1,0.5357142857142857,0.6274509803921569,-0.09173669467787116,0.6,0.8,-0.20000000000000007,0.3684210526315789,0.631578947368421,-0.2631578947368421,0,1,Chennai Super Kings,field,Eden Gardens,Kolkata,0.6285714285714286,0.4,0.22857142857142854,0.6285714285714286,0.4,0.22857142857142854,0
2019-04-15,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,1,0.46745562130177515,0.5706214689265536,-0.10316584762477848,0.2,0.6,-0.39999999999999997,0.375,0.625,-0.25,0,1,Mumbai Indians,field,Wankhede Stadium,Mumbai,0.3333333333333333,0.609375,-0.2760416666666667,0.4166666666666667,0.6329113924050633,-0.21624472573839665,0
2019-04-16,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,0,0.4642857142857143,0.5147058823529411,-0.05042016806722682,0.4,0.4,0.0,0.4117647058823529,0.5882352941176471,-0.17647058823529416,0,1,Rajasthan Royals,field,Punjab Cricket Association IS Bindra Stadium,Chandigarh,0.8571428571428571,0.5,0.3571428571428571,0.5283018867924528,0.5,0.028301886792452824,0
2019-04-17,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,1,0.6298701298701299,0.5454545454545454,0.0844155844155845,0.8,0.4,0.4,0.8,0.2,0.6000000000000001,1,1,Chennai Super Kings,bat,Rajiv Gandhi International Stadium,Hyderabad,1.0,0.6363636363636364,0.36363636363636365,0.75,0.65,0.09999999999999998,1
2019-04-18,Mumbai Indians,Delhi Capitals,Mumbai Indians,0,0.5730337078651685,0.5714285714285714,0.0016051364365970988,0.8,0.6,0.20000000000000007,0.0,1.0,-1.0,1,1,Mumbai Indians,bat,Arun Jaitley Stadium,Delhi,0.0,0.0,0.0,0.3,0.0,0.3,1
2019-04-19,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,0,0.4647058823529412,0.5325443786982249,-0.06783849634528372,0.2,0.4,-0.2,0.391304347826087,0.6086956521739131,-0.2173913043478261,0,1,Kolkata Knight Riders,field,Eden Gardens,Kolkata,0.3333333333333333,0.6197183098591549,-0.28638497652582157,0.3333333333333333,0.6197183098591549,-0.28638497652582157,0
2019-04-20,Kings XI Punjab,Delhi Capitals,Delhi Capitals,1,0.46745562130177515,0.5,-0.03254437869822485,0.4,0.6,-0.19999999999999996,1.0,0.0,1.0,0,1,Delhi Capitals,field,Arun Jaitley Stadium,Delhi,1.0,0.0,1.0,0.5,0.0,0.5,0
2019-04-20,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,1,0.5754189944134078,0.5109489051094891,0.06447008930391873,0.8,0.4,0.4,0.5263157894736842,0.47368421052631576,0.05263157894736842,0,1,Rajasthan Royals,field,Sawai Mansingh Stadium,Jaipur,0.3333333333333333,0.6818181818181818,-0.34848484848484845,0.3333333333333333,0.6818181818181818,-0.34848484848484845,0
2019-04-21,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,0,0.4678362573099415,0.6258064516129033,-0.15797019430296178,0.4,0.8,-0.4,0.3181818181818182,0.6818181818181818,-0.3636363636363636,0,1,Chennai Super Kings,field,M.Chinnaswamy Stadium,Bengaluru,0.45454545454545453,1.0,-0.5454545454545454,0.45454545454545453,1.0,-0.5454545454545454,0
2019-04-21,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,1,0.5294117647058824,0.55,-0.020588235294117685,0.2,0.4,-0.2,0.625,0.375,0.25,0,1,Sunrisers Hyderabad,field,Rajiv Gandhi International Stadium,Hyderabad,1.0,0.6666666666666666,0.33333333333333337,0.7142857142857143,0.6585365853658537,0.05574912891986061,0
2019-04-22,Rajasthan Royals,Delhi Capitals,Delhi Capitals,1,0.5144927536231884,0.5555555555555556,-0.04106280193236722,0.4,0.8,-0.4,0.5,0.5,0.0,0,1,Delhi Capitals,field,Sawai Mansingh Stadium,Jaipur,0.6888888888888889,0.5,0.18888888888888888,0.6888888888888889,0.5,0.18888888888888888,0
2019-04-23,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,1,0.5544554455445545,0.6217948717948718,-0.0673394262503173,0.4,0.6,-0.19999999999999996,0.2727272727272727,0.7272727272727273,-0.4545454545454546,0,1,Chennai Super Kings,field,MA Chidambaram Stadium,Chennai,0.5,1.0,-0.5,0.0,0.7450980392156863,-0.7450980392156863,0
2019-04-24,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,0,0.47093023255813954,0.4647058823529412,0.006224350205198348,0.6,0.4,0.19999999999999996,0.4782608695652174,0.5217391304347826,-0.04347826086956519,0,1,Kings XI Punjab,field,M.Chinnaswamy Stadium,Bengaluru,0.5,0.0,0.5,0.5,0.0,0.5,0
2019-04-25,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,1,0.5263157894736842,0.5107913669064749,0.015524422567209317,0.0,0.4,-0.4,0.5882352941176471,0.4117647058823529,0.17647058823529416,0,1,Rajasthan Royals,field,Eden Gardens,Kolkata,0.6111111111111112,0.125,0.48611111111111116,0.6111111111111112,0.125,0.48611111111111116,0
2019-04-26,Mumbai Indians,Chennai Super Kings,Mumbai Indians,0,0.5722222222222222,0.6242038216560509,-0.05198159943382874,0.6,0.6,0.0,0.56,0.44,0.12000000000000005,0,1,Chennai Super Kings,field,MA Chidambaram Stadium,Chennai,0.5,1.0,-0.5,0.5,0.75,-0.25,0
2019-04-27,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,1,0.5490196078431373,0.5142857142857142,0.03473389355742307,0.4,0.6,-0.19999999999999996,0.6,0.4,0.19999999999999996,0,1,Rajasthan Royals,field,Sawai Mansingh Stadium,Jaipur,0.5,0.6739130434782609,-0.17391304347826086,0.5,0.6739130434782609,-0.17391304347826086,0
2019-04-28,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,0,0.6,0.47398843930635837,0.1260115606936416,0.8,0.8,0.0,1.0,0.0,1.0,1,1,Delhi Capitals,bat,Arun Jaitley Stadium,Delhi,0.25,1.0,-0.75,0.25,0.75,-0.5,1
2019-04-28,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,0,0.5232558139534884,0.574585635359116,-0.051329821405627585,0.0,0.6,-0.6,0.21739130434782608,0.782608695652174,-0.5652173913043479,0,1,Mumbai Indians,field,Eden Gardens,Kolkata,0.6027397260273972,0.8333333333333334,-0.23059360730593614,0.6027397260273972,0.8333333333333334,-0.23059360730593614,0
2019-04-29,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,0,0.5436893203883495,0.4619883040935672,0.08170101629478227,0.4,0.2,0.2,0.6923076923076923,0.3076923076923077,0.3846153846153846,0,1,Kings XI Punjab,field,Rajiv Gandhi International Stadium,Hyderabad,0.6923076923076923,0.0,0.6923076923076923,0.6666666666666666,0.4444444444444444,0.2222222222222222,0
2019-05-01,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,0,0.620253164556962,0.6363636363636364,-0.016110471806674354,0.4,0.8,-0.4,1.0,0.0,1.0,0,1,Delhi Capitals,field,MA Chidambaram Stadium,Chennai,0.8571428571428571,0.5,0.3571428571428571,0.7358490566037735,0.5,0.23584905660377353,0
2019-05-03,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,1,0.45930232558139533,0.5260115606936416,-0.0667092351122463,0.2,0.2,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0,1,Kolkata Knight Riders,field,Punjab Cricket Association IS Bindra Stadium,Chandigarh,0.875,0.5,0.375,0.5370370370370371,0.5,0.03703703703703709,0
2019-05-04,Rajasthan Royals,Delhi Capitals,Delhi Capitals,1,0.5177304964539007,0.5833333333333334,-0.06560283687943269,0.6,0.6,0.0,0.0,1.0,-1.0,1,1,Rajasthan Royals,bat,Arun Jaitley Stadium,Delhi,0.0,0.4,-0.4,0.5,0.4,0.09999999999999998,1
2019-05-04,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,1,0.5480769230769231,0.47126436781609193,0.0768125552608312,0.6,0.6,0.0,0.5833333333333334,0.4166666666666667,0.16666666666666669,0,1,Royal Challengers Bangalore,field,M.Chinnaswamy Stadium,Bengaluru,0.0,0.5384615384615384,-0.5384615384615384,0.0,0.5384615384615384,-0.5384615384615384,0
2019-05-05,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,1,0.6226415094339622,0.45664739884393063,0.1659941105900316,0.4,0.2,0.2,0.631578947368421,0.3684210526315789,0.2631578947368421,0,1,Kings XI Punjab,field,Punjab Cricket Association IS Bindra Stadium,Chandigarh,0.0,0.7777777777777778,-0.7777777777777778,0.6,0.5272727272727272,0.07272727272727275,0
2019-05-05,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,1,0.5287356321839081,0.5714285714285714,-0.04269293924466333,0.4,0.6,-0.19999999999999996,0.25,0.75,-0.5,0,1,Mumbai Indians,field,Wankhede Stadium,Mumbai,0.125,0.6153846153846154,-0.4903846153846154,0.25,0.6375,-0.38749999999999996,0
2019-05-07,Chennai Super Kings,Mumbai Indians,Mumbai Indians,1,0.61875,0.5737704918032787,0.04497950819672136,0.4,0.6,-0.19999999999999996,0.4230769230769231,0.5769230769230769,-0.1538461538461538,1,1,Chennai Super Kings,bat,MA Chidambaram Stadium,Chennai,0.875,1.0,-0.125,0.7407407407407407,0.5714285714285714,0.1693121693121693,1
2019-05-08,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,1,0.5428571428571428,0.6153846153846154,-0.0725274725274726,0.4,0.8,-0.4,0.5,0.5,0.0,0,1,Delhi Capitals,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,0.6,0.5,0.09999999999999998,0.6,0.5,0.09999999999999998,0
2019-05-10,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,1,0.6428571428571429,0.6149068322981367,0.02795031055900621,0.8,0.4,0.4,0.0,1.0,-1.0,0,1,Chennai Super Kings,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,1.0,1.0,0.0,1.0,1.0,0.0,0
2019-05-12,Mumbai Indians,Chennai Super Kings,Mumbai Indians,0,0.5760869565217391,0.6172839506172839,-0.04119699409554478,0.6,0.4,0.19999999999999996,0.5925925925925926,0.4074074074074074,0.18518518518518517,1,1,Mumbai Indians,bat,Rajiv Gandhi International Stadium,Hyderabad,0.5,0.5,0.0,0.6,0.6,0.0,1
2020-09-19,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,1,0.5783783783783784,0.6134969325153374,-0.03511855413695908,0.8,0.4,0.4,0.6071428571428571,0.39285714285714285,0.21428571428571425,0,1,Chennai Super Kings,field,Sheikh Zayed Stadium,Abu Dhabi,0.0,0.5,-0.5,0.0,0.5,-0.5,0
